KIMBER,Bimbo,Cemex,Inbursa,Alfa,ICA,Elektra
71.34,102.14,10.17,59.82,163.44,27.91,511.92
71.4099,100.35,10.21,61.26,166.13,27.7,513.86
70.2501,101.57,10.26,59.55,168.85,27.5,510.68
72.06,101.65,10.27,59.45,174.41,27.48,509.19
70.7301,100.24,9.94,59.25,167.28,27.15,501.34
70.2399,100.58,10.02,58.91,170.35,27.26,500.29
70.7799,100.64,10.09,60.58,173.93,27.84,502.89
70.8299,92.28,10.07777778,60.67,173.76,27.90222222,505.3466667
70.8799,83.92,10.06555556,60.76,173.59,27.96444444,507.8033333
71.0299,58.84,10.02888889,61.03,173.08,28.15111111,515.1733333
71.0799,50.48,10.01666667,61.12,172.91,28.21333333,517.63
71.1299,42.12,10.00444444,61.21,172.74,28.27555556,520.0866667
71.1799,33.76,9.992222222,61.3,172.57,28.33777778,522.5433333
71.2299,25.4,9.98,61.39,172.4,28.4,525
70.38,25.06,9.94,59.65,171.51,28.72,515.19
68.88,24.9,9.71,58.38,168.92,27.97,508.51
68.4099,25.05,9.34,57.84,169.63,28.13,511.42
68.5401,24.8,9.37,59.26,165.76,27.94,511.05
68.94,25.02,9.4,60,168.07,27.97,516.81
69.0501,25.17,9.445,59.66,168.17,27.95,518.47
68.8401,25.2,9.49,59.84,168.98,28.28,520.14
68.46,25.02,9.44,58.96,166.59,28.11,514.75
68.6001,25.04,9.52,58.92,166.66,27.84,512.78
68.76,25.375,9.532307692,57.965,164.9,28.34,506.97
68.9199,25.71,9.569230769,57.01,163.14,28.61,504.2
68.64656667,25.81888889,9.581538462,57.37333333,163.2288889,28.29,503.64
68.37323333,25.92777778,9.593846154,57.73666667,163.3177778,28.35,503.99
68.0999,26.03666667,9.606153846,58.1,163.4066667,28.32,502.57
67.82656667,26.14555556,9.618461538,58.46333333,163.4955556,27.68,500.61
67.00656667,26.47222222,9.655384615,59.55333333,163.7622222,26.86,502.61
66.73323333,26.58111111,9.667692308,59.91666667,163.8511111,27.29,501.4
66.4599,26.69,9.68,60.28,163.94,27.35,506.54
66.33,26.75,9.74,60.34,166.1,27.6,516.73
66.21,27.09,9.83,60.34,167.62,27.64,521.3
66.3399,27.01,9.77,60,166.73,27.96,519.08
67.9299,26.92,9.98,60.23,166.99,28.53,534.09
68.1201,26.67,9.86,58.48,164.53,28.01,527.09
70.0101,27.38,9.81,59.47,162.07,27.71,533.62
69.9699,27.12,9.74,59.43,164.69,27.88,542.79
69.93,26.38,9.7,58.46,163.32,27.73,529.79
70.5501,26.59,9.75,58.62,165.32,27.81,535.2
71.0001,26.98,9.65,59.4,166.45,27.41,528.45
72.7899,27.44,9.5,59.41,169.47,27.5,544.91
73.56,26.89,9.19,58.76,170.23,27.11,551.91
74.1201,27.09,9.04,57.75,169.38,27,554.71
75.51,27.82,9.31,58.45,174.16,27.14,566.2
74.85,27.86,9.2,57.53,173.45,26.65,570.21
74.73,28,9.21,57.03,174.68,26.68,575.72
74.58,27.61,9.24,55.4,171.59,26.28,559.37
74.5899,27.14,9.32,55.34,172.7,26.54,552.89
75.2601,27.5,9.56,56.37,171.9,26.79,557.06
74.9001,27.49,9.56,56.91,171.57,26.91,565.66
75.2901,27.34,9.6,55.47,171.33,26.79,567.27
74.67,27,9.56,56.6,172.37,26.7,568.99
75.9,26.9,9.7,56.84,173.38,26.63,579.05
76.35,26.94,9.83,59.06,174.76,26.9,593.37
77.28,27.3,10.15,60.45,173.64,27.07,599.46
77.04,27.13,10.06,59.91,173.95,26.95,602.71
76.935,27.345,10.07,61.6,174.165,26.895,613.96
76.83,27.56,10.03,61.79,174.38,26.84,625.21
76.8801,27.8,9.77,62.28,172.17,26.58,650.59
75.66,27.88,9.72,61.93,174.92,26.3,683.69
76.2999,27.88,9.86,62.9,176.19,26.47,710.87
75.9399,27.94,9.73,62.76,178.72,26.02,703.34
75.36,27.97,9.5,60.82,175.09,26.1,705.02
74.9001,27.83,9.46,59.37,174.02,25.76,700.99
75.0399,27.75,9.46,58.44,171.93,25.55,714.81
74.7399,27.04,9.32,56.61,172.89,24.95,722.65
74.88,26.82,9.21,56.3,172.8,24.12,724.62
74.04,25.93,9.06999,55.71,170.3,24.12,722.78
74.0499,26.09,9.12,57.42,172.67,23.53,719.62
73.95,26.18,8.95,57.17,171.33,23,710.92
73.8801,26.78,9.11,58.06,172.39,23.07,724.06
74.22,26.79,8.70999,57.04,173.16,23.82,729.64
73.2,27.17,8.59,56.38,172.61,23.72,738.56
71.1699,26.52,8.56,55.57,173.49,23.9,742.61
73.5801,26.79,8.43,57.15,173.99,23.63,778.17
74.6799,27.34,7.94,56.35,174.13,23.84,821.67
73.4001,28.24,8.25999,55.46,172.56,23.86,854.93
73.5699,28.09,8.01,55.74,172.9,23.33,861.24
71.01,26.98,7.52,54.82,169.02,21.99,821.59
70.4301,25.88,7.32,53.14,166.42,20.94,797.85
68.7201,25.55,6.87,50.63,159.82,19.8,748.29
68.6499,25.28,6.96,50.92,160.07,18.86,749.35
66.27,23.54,6.22,47.33,142.18,16.57,691.03
67.38,25.9,6.46,48.3,148.03,17.76,772.51
67.4499,25.33,6.16,48.66,145.09,17.85,762.06
70.59,25.21,6.47999,48.71,153.75,18.57,839.88
70.7301,24.52,6.34,48.75,155.95,18.63,854.37
71.52,25.39,6.79,49.99,159.84,18.9,865.47
70.7799,26.04,6.99,24.28,156.19,19.35,894.81
71.04,25.61,6.82,24.53,157.54,18.98,918.83
70.83,24.71,6.37,23.3,150.08,18.25,942.93
71.6301,23.95,6.16,23.22,154.56,17.93,965.83
70.9599,24.36,6.12,22.17,156.38,17.95,1000.34
73.12995,25.23,6.36,22.51,159.03,18.275,1143.75
75.3,25.4,6.56,22.5,152.84,18.6,1177.07
73.23,24.79,6.38,22.67,150.19,18.26,1087.87
74.7201,24.47,6.23001,23.72,147.89,18.28,1041.65
77.1099,24.6,6.65999,23.73,152.75,18.93,1060.09
75.9399,24.77,6.62,23.34,155.02,18.85,1043.97
74.0001,24.17,6.65999,24.96,150.78,18.66,1027.48
73.3299,24.15,6.52,26.1,151.39,18.54,1056.04
72.5301,24.23,6.31,25.3,149.09,18.16,1095.56
71.4801,23.95,6.11,25.15,144.25,17.51,1065.97
71.85,23.64,6.2,25.05,149.78,17.62,1091.23
73.5099,24.54,6.55,25.7,154.8,18.56,1180.09
72.2901,24.43,6.6,26.06,151.25,18.1,1180.23
69.5901,24.02,6.32001,25.25,147.55,17.58,1103.22
70.0701,24.08,6.3,25.59,146.91,17.2,1030.58
72.9999,24.79,6.32001,25.22,146.82,17.3,974.3
73.2501,25.57,6.47999,24.65,150.19,17.76,998.7
70.6101,24.96,6.62,24.75,151.88,18.23,1096.52
71.0151,25.075,6.36,25.01,151.635,18.295,1097.84
71.4201,25.19,6.1,25.27,151.39,18.36,1099.16
71.2701,25.26,5.57,23.92,147.91,17.6,1021.05
70.5699,24.81,5.4,23.79,147.08,17.24,989.38
67.8399,23.94,4.72001,22.24,135.75,15.87,971.38
69.6699,24.28,4.81,22.01,135.56,15.96,953.1
69.57,25.72,5.02,22,143.1,16.62,1034.9
70.68,26,5,22.41,146.1,16.59,1083.17
70.7499,25.7,4.73,22.53,144.32,15.86,1051.97
70.26,25.52,4.74,22.44,146.78,15.99,1031.05
70.7499,26.39,4.41,23.19,142.5,15.39,1055.03
72.1299,26.2,3.69,22.97,140.9,14.45,1016.465
72.4701,26.39,4.02,23,139,14.9,977.9
73.8201,26.94,3.99999,22.78,142.15,15.25,999
74.0199,28.34,3.97,24.1,148.5,15.39,1014
72.9999,27.8,3.84,23.07,151.2,15.29,979
74.0001,27.9,3.93,23.6,154.43,15.48,1016.99
73.71,27.01,3.89,24.65,154.48,15.42,1000
74.3001,27.18,4.55,25.35,154.91,15.77,1048.73
74.4501,27.4,4.95,25.95,153,15.75,1009.97
73.86,27.33,5.01,25.68,156.05,16,1001.01
73.5501,27.08,4.48,25.3,149.58,15.38,978.5
74.0001,27.4,4.84,26.3,154.9,15.54,1010.15
71.9001,27.7,4.82,26.09,151.38,15.13,991.23
72.7899,27.5,4.81,26.09,147.76,14.8,973
73.7799,27.43,4.83,26.55,151.29,14.81,974.8
74.0001,27.67,5.12,27.2,153.3,14.8,1000.5
72.9201,27.55,4.91,27.99,152.96,14.54,1000
72.7101,27.4,5.02,28.1,159.5,14.76,992
73.8999,28.05,5.85,28.8,163.81,15.73,1000.02
74.1999,28,5.76,28.99,159.08,17.46,1024.99
75.8499,27.45,5.83,28.59,153.86,17.84,1026.99
74.4999,26.96,5.54,28,157,17.5,1028.1
74.46,27.13,5.77,27.925,158.85,17.63,1064.05
74.4201,27.3,6,27.85,160.7,17.76,1100
74.2899,27.15,6.3,27.65,160.75,18,1130.1
73.4199,27.11,6.36,27.39,161.49,18.4,1184
73.4901,27.7,6.42,27.66,159.9,18.56,1197.91
72.3201,27.48,5.89,27.35,155,17.6,1229
73.53,27.3,5.9,27.27,154,17.7,1302
77.1999,27.68,6.26,28.25,160.58,18.3,1300
73.5399,26.99,6.1,25.95,161,17.92,1250
72.9999,26.85,6.3,27.3,162,18,1250.98
72.3099,26.42,6.12,27.9,159.51,17.88,1200
71.5101,26.3,5.96,27.79,157,17.06,1197
72.1599,26.95,5.86,27.4,158.71,16.92,1254
72.1599,26.95,5.86,27.4,158.71,16.92,1254
71.1,27.17,5.77,27.07,161,16.5,1300
71.01,26.87,5.32999,25.51,156,16.3,1250.01
71.55,27,5.32999,26.09,155.12,16.4,1274.89
70.8999,24.92,5.2,25.85,151.7,16.62,1218.99
71.4999,27,5.77,25.71,153.5,17.29,1233
70.95,27.3,5.93,25.2,156.88,17.32,1265
71.9001,28.2,6.35,25.49,159.97,17.84,1330
71.5401,27.7,6.34,24.37,160.69,17.96,1380
72,27.95,6.47999,26,159.02,18.1,1380.5
72.9999,28.1,6.83,26.81,161.75,18.71,1385.16
73.8801,28.27,6.74999,27,164,18.68,1399.79
73.1901,28.2,6.86,26.2,164.9,18.85,1389.41
74.0001,28,6.54,26.6,161.5,18.09,1389.6
74.01,28,6.9,26.61,162.78,18.4,1394
74.01,28,6.9,26.61,162.78,18.4,1394
73.35,27.4,6.56999,25.38,157.39,17.75,1397.92
73.5099,26.38,6.45,25.1,155.28,17.37,1362.03
72.9999,26.84,6.53,24.8,155.77,17.45,1399.5
72.9999,27.44,6.9,24.61,156.48,18.02,1390.49
72.9,27,6.56999,24.1,150,17.47,1385.02
73.5099,27,7.01999,24.25,153.5,17.99,1396.95
74.1999,27.6,7,24.36,156.43,17.98,1384
73.95,27.95,7.51,24.8,160.49,18.44,1418
74.6001,27.99,7.5,25.35,161,18.11,1400
74.9001,27.85,7.59,25.3,161.34,18.1,1398.9
75,27.98,7.45,25.89,155.56,17.77,1412.9
74.1,27.36,7.31,25.6,152.6,17.04,1397.01
74.7999,28.3,7.53,25.85,157,17.09,1413.39
75.9,28.5,7.4,25.68,152.09,16.94,1400
75.9,28.5,7.53,25.44,154.42,17.5,1388.02
75.0801,29.02,7.61,25.79,158.46,17.49,1419.99
74.6001,29.37,7.75,26.24,161.97,17.22,1441
75.48,29.22,7.61,26.16,159.94,17.01,1412.6
75.42,28.75,7.4,25.64,160.52,16.59,1428.72
75.69,28.8,7.3,25.91,159,16.85,1416
76.6101,29.05,7.35,25.92,159.66,17.16,1406.83
76.8,29.2,7.6,26.53,159.25,17.6,1388.39
76.86,29.34,7.75,26.52,158.64,18.01,1337.84
75.8001,28.5,7.67,26.55,157.93,17.36,1255
74.9901,28.5,7.68,26.79,171.49,17.44,1246.06
75,28.5,7.69,26.71,166.9,17.54,1237.21
75.6,29.05,8.21,26.75,172.4,18.05,1250
75.2001,29.58,8.5,26.71,168.51,18.4,1215.26
75,29,8.48,26.79,168.12,18.8,1197.04
75.5001,28.78,8.4,26.9,171,19,1169.9
74.1,28.69,8.38,27.45,171.4,19.09,1107.5
73.2501,28.7,8.57,27.16,169.78,20.8,1148
72.7101,29,8.79,27.3,168.04,20.39,1045
74.0001,28.76,8.65,28.1,171,21.26,1087
73.3899,28.88,8.73,27.92,172,21.31,1120
74.0001,29,8.83,26.89,171.09,21.24,1140
74.0001,29.41,9.12,26.55,167.99,21.59,1139
74.9001,29.73,10,26.7,168.6,21.5,1128.21
75.4701,30.51,10.37,27.16,169.88,21.29,1145
75.4701,30.51,10.37,27.16,169.88,21.29,1145
74.88,29.91,10.44,26.4,170.69,21.59,1146.99
75.9999,29.49,10.72,26.5,174,21.51,1138.08
75.9,29.5,10.84001,27,174.85,21.8,1135
75.8001,29.57,10.78,27.2,173.91,22.47,1144.79
75.84,29.85,10.84001,27.36,174.62,24.12,1145.98
74.7699,29.47,10.56,27.57,171,23,1135.98
74.3601,30,10.54,27.44,172,23.65,1136.07
74.25,30,10.75999,27.43,172.7,23.95,1162.99
74.2401,29.8,10.81,27.36,171.38,23.96,1125
75,29.97,10.90004,27.16,172.35,24.26,1148.99
73.5999,28.96,10.52,26.78,173.26,23.88,1124.95
73.17,29.13,10.33,27.44,172.15,24.23,1125
71.4999,29.45,10.1,27.28,171.67,25.43,1126
72.09,29.51,9.45,27.5,172.37,25.3,1137.5
71.9901,29.15,9.93,26.45,172.6,24.96,1120
71.9001,29.04,9.85,25.98,171.8,24.55,1123
71.5599,28.8,9.84,25.3,171.95,23.59,1114
72.9,29.24,9.9,25.35,172.56,24,1120
74.85,29.7,10.28,25.19,174.46,23.8,1122.97
74.6001,29.7,10.22,25.39,172.7,23.38,1115
73.5699,28.98,9.79,24.39,168.58,22.43,1111
72.9999,29.25,9.81,24.87,171.9,23.32,1120.79
73.86,29.3,10.14,25.3,172.45,23.4,1115.41
73.77,29.26,10.16,25.04,170.61,23.1,1115
74.0001,29.7,9.87,25.54,171.99,22.54,1118.92
73.9899,29.72,10.08,25.74,171.72,23.63,1128.88
75.3801,29.85,10.07,26.3,171.21,23.74,1124.99
74.85,29.55,9.96,26.14,171.99,24.4,1118.77
75.8001,29.6,9.56,25.99,172,24.25,1133.03
75.8001,29.6,9.56,25.99,172,24.25,1133.03
76.77,29.34,9.93,26.02,171,23.84,1139.01
76.9899,29.4,10.33,26.23,170.81,24.15,1130
76.9401,29.57,10.11,26.32,172,23.7,1121
76.7001,29.6,10.14,26,171.9,24.01,1123.01
77.8899,29.87,10.21,26.25,175.4,24.23,1170
26.7,29.1,9.93,27.09,177,23.89,1220.9
26.65,29.6,9.81,26.83,176.25,23.7,1220
26.7,29.81,9.94,26.5,182.5,24.12,1213
28.6,29.86,9.9,26.55,184.19,24.38,1205.72
28,30.72,9.91,27.5,187.22,24.3,1230
27.8,30.6,9.73,27.65,189,23.89,1259
27.3,29.85,9.52,27.1,183.51,23.3,1240
27.3,29.85,9.52,27.1,183.51,23.3,1240
27.3,29.85,9.52,27.1,183.51,23.3,1240
27.7,30.46,9.35,26.79,182.1,22.89,1231.12
27.61,29.8,8.99,26.93,181,21.88,1211.34
27.3,30.48,9.06999,26.79,187,22.7,1280
27.1,30.4,9.24,27.2,190,23.59,1033
26.8,30.54,8.97999,27.9,185,22.92,850
26.92,30.6,8.79999,28,190.5,22.78,829.8
26.8,30.56,9.09,28.23,191.95,23.25,880.95
26.9,31,9,28.19,190.5,23.25,915
26.7,31.5,8.84,28.09,189.5,23.48,920.99
27.1,31.57,8.91,28.39,188.33,23.22,896.21
27.68,31.99,8.82,27.79,189.8,23,895
26.81,32.25,8.95,27.99,185.01,23,876.51
26.6,32.04,9.46,27.89,188.85,23.11,851.36
26.67,31.77,9.44,27.9,185.98,23.26,809
26.65,30.65,9.37,28.4,181.75,23.87,800.5
26.55,31.08,9.42,28.65,186.35,23.58,793
26.55,31.08,9.42,28.65,186.35,23.58,793
26.53,30.91,9.14,28.7,192,23.58,780
26.37,30.51,8.92,28.5,191.3,24.15,773.2
26.33,30.69,8.82,29.24,192.95,23.95,755.4
26.38,31.5,9.1,29.45,189,24.3,744
26.6,32.11,9.08,30.37,190.73,24.08,760
26.07,31.64,9,30.55,189.19,23.95,784
25.9,31.15,9.11,30.1,190,24.13,772.85
25.2,30.6,8.85,28.7,190,23.93,739
24.65,30.4,8.33,28.11,182.29,22.12,682.2
25.48,30,7.9,26.7,181.74,21.05,642
25.8,29.9,7.62,27.25,178.01,20.63,579
26.1,29.75,7.61,28.13,179.5,20.37,569
25.31,28.97,7.15,28.47,175.06,19.66,578
25.69,29.1,7.66,28.13,178.5,20.6,576.01
25.9,29.07,7.69,28.27,178,20.48,563.37
25.12,29.05,7.71,28.85,176.3,20.4,539
24.91,29.5,7.63,28.93,176.85,21.16,523.2
24.95,29.7,7.68,28.9,175.83,21.26,523.1
24.9,29.15,7.78,29.34,179,21.3,520.03
25,30,8.14,29.53,180.58,21.65,523
24.95,29.96,7.81,28.85,179.98,21.52,551
24.91,31.46,8.05,29.61,178.99,20.97,512
24.8,30.11,7.34,28.83,179.99,20.49,470.03
24.3,30.1,7.26,28.42,177.5,20.15,465
24.3,29.9,7.3,28.3,177,20.8,490
24.1,29.33,7.58,27.7,177.76,21.2,498.03
24.4,29.45,7.5,28.95,179.5,21.1,500.6
24.6,29.95,7.55,29.03,180,20.95,508
24.3,29.6,7.34,28.49,176.76,20.53,503.5
24.14,29.96,7.43,27.3,177.5,20.82,482
24.2,29.97,7.14,27.71,175.66,20.14,460.01
24.31,30.5,7.37999,29.4,177.81,20.59,450
24.22,30.93,7.63,28.54,179.14,20.71,444.27
24.8,30.96,7.67,28.72,182.22,20.93,408.79
25.79,31.03,7.97,28.67,186.55,21.37,476.02
25.75,30.91,7.99,28.55,187.1,21.49,527.41
24.7,30.8,7.73,28.5,189.11,21.31,533
25.59,31,7.9,29.4,190,22.34,547.99
25.2,30.2,8.52,28.8,199.59,22.33,525
25.32,30.85,8.57,29.58,202.54,22.58,523
25.88,31.57,8.56,29.51,210,23.04,537.9
25.66,32.05,8.76,29.4,217.25,22.72,533.87
26.2,32.79,8.97999,29.99,213.2,23.4,537
26.09,32.32,8.96,31.33,206.13,24.2,529.84
26.35,33.45,8.95,31.9,207,24.55,551
26,32.85,8.79999,31.89,210.5,24.72,569
25.85,31.85,8.75,31.7,208.2,24.41,556
25.76,31.61,8.78,31.6,209,23.92,535.86
25.75,32.3,8.48,32.4,214.97,23.65,532
25.97,32.38,8.6,31.7,214,23.92,538.5
26.2,32.2,8.69,31.6,216.88,24.15,545
25.51,31.8,8.74,33.04,212,23.96,543.06
25.99,32,8.99,32.99,214.93,24.25,550.34
26.56,32.57,8.94,33.45,216.6,24.78,595.9
26.01,32.4,8.94,33.99,224.7,24.53,636.2
26.1,31.99,8.65,34.3,229,23.88,620
26.55,31.46,8.94,33.58,218.79,24.02,629
27.2,31.33,9.47,34.17,215,23.96,619.01
26.9,31.5,9.22,34.11,212,23.71,612.99
27,31.25,9.19,34,210.87,23.5,606.23
26.96,31.25,9.11,33.18,213.54,23.4,593.01
27.09,31.4,9.48,33.7,215.9,23.66,621.85
27.3,32.33,9.85,33.98,220,23.49,635.5
27.45,32.67,9.56,34.3,224.42,23.26,631.02
27.8,33.12,9.28,34.64,213.83,22.13,628.91
27.35,32.97,9.31,33.98,216.48,22.73,616.13
26.92,32.57,9.43,33.76,213.22,22.83,608.55
27.32,32.51,9.5,33.45,215.42,23.61,615.17
27.41,32.5,9.71,33.49,219.82,23.68,614.64
27.09,32.5,9.53,33.19,221.39,23.88,617.37
27.01,32.11,9.53,32.49,220.39,23.33,625.5
27.02,31.77,9.51,31.89,218.54,23.01,622.51
27.01,31.22,9.8,32.29,219.15,23.33,627.3
26.85,30.75,9.71,32.42,217.33,23.12,618.72
26.76,30.79,9.79,32.45,222.85,23.17,615.62
27.63,31.77,9.94,32.34,235.18,22.85,617.31
27.23,31.21,10.17,36.22,229.9,22.92,646.31
27.13,30.81,10.3,36.77,221.84,23.2,628.98
27.26,30.8,10.09,36.31,219.8,23.42,625.7
27.13,30.31,10.26,36.22,215.37,23.44,616.84
27.09,30.78,10.69,35.98,215.6,23.79,610.45
27.23,30.45,10.44,35.95,212.34,23.55,602.64
27.33,30.72,10.64,36.38,219.15,23.65,590.12
27.53,30.42,10.43,37.19,214.11,23.53,573.97
27.67,30.54,10.37,37.44,214,23.74,556.45
27.52,30.26,10.27,37.16,213.53,23.6,540.81
27.45,29.99,10.13,36.82,217.45,23.59,546.9
26.65,28.7,9.75,35.76,209.03,23.51,532.65
26.98,29.49,9.91,35.64,213.04,23.57,523.35
27.27,29.31,9.87,34.81,213.97,23.57,510.62
27.1,29.23,10,34.61,215.62,23.5,506.88
28.14,30.05,10.35,34.78,219.39,23.76,519.6
28.24,30.43,10.47,34.67,219.03,23.72,521.16
28.68,30.6,10.33,34.91,224.65,24.19,520.67
28.41,30.33,10.46,34.82,223.36,24.22,537.05
28.88,30.62,10.78,34.53,223.93,24.19,539.43
30.19,30.67,11.01999,35.53,229.83,24.13,546.51
30.26,30.92,10.6,35.59,228.84,24.27,538.36
29.3,30.79,10.73,36.24,227.7,24.3,535.9
29.11,31,10.72,36.11,224.24,24.51,537.39
29.41,31.16,10.99998,36.69,227.35,24.79,531.92
29.2,31.19,10.95996,36.46,226.37,24.72,523
28.75,31.06,10.90999,35.42,226.51,24.39,506.8
29.03,31.03,10.79,35.85,227.69,24.74,509.05
29.14,31.07,10.59,35.92,22.6,24.27,507.48
29.89,31.33,10.24,35.9,22.7,24.33,517
29.76,31.7,10.61,36.5,23.21,24.94,529.59
30.75,32.04,10.71,36.02,23.76,24.9,528.06
30.67,31.89,10.86997,36,23.61,26.22,535.03
30.17,31.89,10.97997,36.05,23.56,26.4,543.9
30.07,31.71,10.93995,36.12,23.09,26.85,552.52
31.33,31.44,11.43002,36.67,23.02,26.97,559.49
30.86,31.94,11.63996,36.63,23.36,27.31,559.3
30.34,31.78,11.47999,36.3,23.05,27.18,548.12
29.95,31.89,11.28001,35.07,23.18,27.02,548.54
30.03,31.54,11.17001,34.8,23.09,26.79,543.84
31.01,31.31,11.43997,34.76,23.52,27.38,544.4
31.03,31.43,11.36004,35.23,23.55,27.66,544.33
31.47,31.48,11.32002,36.02,24.17,28.68,544.99
32.72,32.23,11.82005,36.68,24.02,29.29,556.88
32.73,32.97,11.74001,36.72,24.21,29.16,552.43
33.3,32.82,11.82005,36.7,24.71,28.7,538.52
33.06,32.6,11.58004,36.7,24.61,28.02,537.72
32.46,32.46,11.67003,36.55,24.01,27.77,534.27
32.18,32.59,11.72995,35.66,24.01,27.97,538.55
31.91,32.27,11.96001,35.24,24.09,28.26,542.62
31.78,32.58,11.96996,35.78,24.47,28.38,541.05
32.1,32.28,11.78998,35.1,24.85,28.38,548.47
33.06,32.02,11.83,35.63,24.28,27.65,544.42
31.99,31.24,11.78998,34.96,24.05,27.13,539.89
31.44,30.5,11.87002,34.87,24.15,28.13,539.57
32.48,31.77,12.22997,35.21,24.06,28.62,544.73
32.48,31.77,12.22997,35.21,24.06,28.62,544.73
32.62,30.87,11.85001,35.34,24.51,28.37,534.98
32.05,30.76,11.80004,35.65,25.07,28.38,535.81
31.3,30.3,11.72,35.14,24.43,28.28,530.69
31.98,30.7,11.63001,34.98,24.21,27.93,522.64
31.06,30.37,11.45003,34.5,24.81,28,523.66
30.99,30.34,11.43002,34.23,25.05,28.57,518.16
30.85,30.49,11.56003,34.18,25.73,29.5,518.52
30.78,30.9,11.28001,34.05,26.04,29.31,518.79
30.75,30.63,11.32998,33.38,25.63,28.74,511.58
30.84,31.2,11.30002,33.98,26.33,29,512.92
30.84,31.2,11.30002,33.98,26.33,29,512.92
31.98,31.31,11.78998,34.57,27.52,29.96,514.45
33.1,31.44,11.82005,34.91,28.41,29.92,515.86
33.1,31.48,11.87002,34.75,27.82,29.95,524.8
33.12,31.25,11.80999,34.79,26.9,29.97,527.45
33.15,30.83,11.80004,35.16,26.71,29.07,528.34
32.98,30.43,11.70994,34.92,27.35,29.27,528.79
32.41,30.11,11.80004,34.94,27.8,29.68,531.65
32.52,30.47,11.72995,35.23,27.42,29.76,533.13
31.34,30.5,11.52001,35.85,26.81,29.29,545.26
31.92,30.99,11.67003,35.72,27.71,30.69,545.34
32.53,30.9,11.61,35.32,27.46,30.89,544
32.38,30.67,11.58999,35.88,27.85,30.56,540.54
32.49,31.36,11.65997,35.75,27.83,30.65,552.18
32.47,31.24,11.65002,36.14,28.27,31.19,556.36
32.37,31.47,11.58004,36.01,28.21,31.72,553.38
32.45,31.92,11.58004,36.08,28.46,32.26,548.95
32.45,31.92,11.58004,36.08,28.46,32.26,548.95
31.97,31.96,11.63001,36.72,28.97,32.49,554.28
31.47,31.9,11.72995,37.98,28.62,32.1,555.69
31.33,32.41,12.27995,39.79,28.4,32.55,558.25
31.68,32.99,12.42001,41.11,29.64,32.55,557.97
32.08,32.93,12.77997,40.17,28.63,32.37,556.8
32.8,33.08,12.73995,39.95,28.95,33.26,556.86
32.2,32.59,12.68998,39.5,27.98,33.15,559.58
32.45,32.97,12.66997,39.65,27.58,32.56,557.47
32.45,32.97,12.66997,39.65,27.58,32.56,557.47
32.45,33.23,12.64001,39.49,27.3,32.52,557.32
32.25,32.97,12.64996,39.48,27.52,31.99,553
32.31,32.77,12.66002,39.37,27.41,31.72,548.77
32.96,33.47,12.70004,39.21,27.38,32.19,550.3
32.96,33.47,12.70004,39.21,27.38,32.19,550.3
33.21,33.81,13.27004,40.29,28.94,33.31,553.95
33.21,33.77,13.16004,39.07,28.37,33.28,552.33
33.5,34.11,13.21996,38.65,28.93,33.85,554.59
33.35,33.83,13.32001,38.77,29.13,33.38,559.73
33.35,33.68,13.30995,37.93,29.59,32.85,600.18
33,33.32,13.43996,37.83,30.63,33.91,603.71
33.16,32.37,13.36003,37.63,31.02,34.88,596.07
33.24,32.58,13.30995,37.24,32.04,34.45,596.02
34,32.41,13.12002,37.34,31.71,34.41,580.47
33.81,32.91,12.99002,37.13,31.26,34.53,574.38
33.74,32.89,13.12997,37.12,30.71,34.34,592.62
34.38,32.85,12.99997,36.99,31.26,34.58,590.94
34.51,32.91,13.14998,36.7,32.18,35.99,588.38
34.73,32.81,13.27004,36.49,31.83,37,587.6
34.75,33.14,13.16004,36.97,32.01,37.22,595.17
34.87,33.3,13.43001,37.04,31.39,36.87,591.6
34.69,33.35,13.65996,36.94,31.24,36.87,591.15
34.55,33.36,13.62005,36.48,30.94,36.58,591.09
35.46,33.41,13.71999,36.78,31.24,36.89,603.53
35.34,33.48,14.2,36.66,31.18,37.36,605.9
36.19,33.29,13.89001,36.03,31.31,37.88,601.04
35.59,32.88,13.87,35.63,30.53,38.09,593
35.75,32.98,13.86005,35.15,30.14,38.75,604.25
35.75,32.98,13.86005,35.15,30.14,38.75,604.25
36.96,32.96,13.64006,35.35,30.3,39,603.17
36.44,32.86,13.80998,35.17,30.25,38.91,597.33
36.32,32.38,13.23997,35.62,29.68,37.44,585.91
36.24,31.72,13.27999,35,29.49,36.82,582.05
37.19,32.57,13.12002,34.63,29.94,36.97,572.37
37.01,32.38,13.36998,35.72,28.51,36.19,575.85
37.71,32.72,13.62005,36.64,27.23,36.51,578.54
38.53,32.89,13.96995,35.55,27.46,37.02,584.62
38.5,32.96,13.89997,35.83,27.66,37.13,590.82
38.31,32.91,13.80003,35.62,27.86,36.94,594.39
39.45,32.7,13.86005,35.96,28.89,37.49,598.39
39.23,32.92,13.41,35.72,28.46,37.6,594.38
39.07,32.98,13.14003,36.04,28.34,36.67,584.84
38.73,33.4,13.19995,36.6,28.83,36.92,520.91
39.51,33.3,13.01002,35.91,29.38,36.44,512.38
39.51,32.99,13.14003,35.61,29.94,36.49,505.98
40.05,33.81,13.62005,35.84,30.63,36.5,528.53
40.45,34.67,13.71999,36.02,31.08,36.88,529.59
41.78,34.65,14.02002,35.76,31.17,37.17,521.56
